archivo,empresa,fecha,descripcion,cantidad,precio_unitario,precio_total, pagina, fecha, empresa, descripcion, cantidad, precio_unitario, precio_total,_norm_archivo,pagina,filename_png
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,"Diapositiva 20 Follaje artificial con costillar de madera y circulo en MDF impreso con retroiluminación y corte laser Follaje con estructura malla pvc, listones con laca selladora para protección ante humedad",1.0,1559.03,0.0,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,Diapositiva 22 Vinilo impreso con follaje colgante y rejilla con letrero en neonflex (WELCOME TO TP PERU) Medida: 11.80 ancho x 2.2 alto Cartel led con base de acrílico traslucido,1.0,5021.61,0.0,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,Diapositiva 24 Vinilo impreso sobre pared y monograma en Celtex 5mm con vinil a full color impreso Lado izquierdo: 3 x 2.23 alto Pared fondo: 2.88 x 2.50 alto,1.0,656.4,656.4,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,Diapositiva 27 Vinilo impreso sobre pared y monograma en Celtex 5mm con vinil a full color impreso,1.0,500.87,500.87,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,Diapositiva 31,1.0,5050.1,5050.16,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,Diapositiva 32 Vinilo impreso sobre pared con recuadros en MDF impreso e iconos en acrílico plano dorado Medida: 6.10 x 2.55 alto Cuadros entamborados con marco de 3 cm pintado de negro,1.0,857.76,857.76,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,Diapositiva 33 Vinilo impreso sobre la pared con follaje artificial y letrero en acrílico plano Medida: 6.10 x 2.55 alto Follaje con estructura malla pvc,1.0,1783.4,1783.45,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,Diapositiva 44 Vinilo impreso con follaje artificial y listones de madera + letrero en acrílico plano Medida: 6 10 x 2.54 alto listones con laca selladora para protección ante humedad,1.0,985.89,985.89,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,"Diapositiva 47 Pared en follaje artificial con listones de madera retroiluminados y recuadros en MDF impreso Medida: 6.72 ancho x 2.55 Follaje con estructura malla pvc, listones con laca selladora para protección ante humedad Cuadros entamborados con marco de 3 cm pintado de negro",1.0,2665.7,2665.7,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,Diapositiva 48 Vinilo impreso sobre pared y monograma en MDF forrado Medida: 2.94 ancho x 2.55 alto,1.0,567.55,567.55,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,Diapositiva 50 Vinilo impreso sobre pared con logo en acrílico plano y listones de madera Lado izquierdo: 4.15 ancho x 2.55 alto Lado derecho 1.93 ancho x 2.55 alto listones con laca selladora para protección ante humedad,1.0,1483.1,1483.14,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,Diapositiva 52 Costillar en madera multicolor sobre fondo negro en vinilo y letrero en acrílico luminoso,1.0,5378.4,5378.45,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,Diapositiva 53 Vinilo impreso Medida: 3.63 ancho x 2.55 alto,1.0,392.7,392.7,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,Diapositiva 54 Vinilo impreso sobre pared con líneas de neonflex - 2 círculos en MDF forrado y 2 en follaje artificial con monograma de acrílico plano Con canaletas metálicas para neon flex,1.0,3152.1,3152.12,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,Diapositiva 56 Follaje artificial tipo enredadera con vinilo impreso Medidas: 5.76 ancho x 2.55 alto,1.0,629.28,629.28,,,,,,,,,,
Proforma 077-2023 Sin frosted.pdf,Teleperformance,09 / 02 / 2023,Diapositiva 57 Vinilo impreso sobre pared con letrero en acrílico plano y apliques de MDF con pintura y fórmica + follaje artificial Medidas: 11.64 ancho x 2.55 alto,1.0,1967.4,1967.43,,,,,,,,,,
Proforma 077-2024.pdf,Teleperformance,14 / 02 / 2024,"Polos de algodón en tallas variadas. Algodón 30/1 delgado con logo estampado a 2 colores frontal Tp $7.00 $840.00 Dirección: Calle 3 Mz E Lt 18 – Urb Villa el Sol - Pachacamac Teléfono: 51 940298633 Email: contacto@tinnova.pe Oferta solo por la cantidad indicada Tiempo de entrega: 05 días útiles Modalidad de pago: Contraentrega Atentamente, Mauricio Román Mendoza Cel. 940 298 633 DATOS DE LA EMPRESA PARA ORDEN DE COMPRA Razón Social: TINNOVA SOCIEDAD ANÓNIMA CERRADA",120.0,0.0,0.0,,,,,,,,,,
Proforma 077-2024B.pdf,Teleperformance,15 / 02 / 2024,"Polos de algodón en tallas variadas. Algodón 30/1 delgado con logo estampado a 2 colores frontal Tp $5.50 $660.00 Dirección: Calle 3 Mz E Lt 18 – Urb Villa el Sol - Pachacamac Teléfono: 51 940298633 Email: contacto@tinnova.pe Oferta solo por la cantidad indicada Tiempo de entrega: 05 días útiles Modalidad de pago: Contraentrega Atentamente, Mauricio Román Mendoza Cel. 940 298 633 DATOS DE LA EMPRESA PARA ORDEN DE COMPRA Razón Social: TINNOVA SOCIEDAD ANÓNIMA CERRADA",120.0,0.0,0.0,,,,,,,,,,
Proforma 078-2021.pdf,Teleperformance,10 / 03 / 2021,Polo cuello redondo algodón 30/1 Con logo personalizado frontal Talla L Incluye entrega a domicilio en Surco Teleperfo rmance,1.0,28.5,28.5,,,,,,,,,,
Proforma 078-2021B.pdf,Teleperformance,10 / 03 / 2021,Polo cuello redondo algodón 30/1 Con logo personalizado frontal Talla L Incluye entrega a domicilio en Surco Teleperfo rmance,1.0,38.5,38.5,,,,,,,,,,
Proforma 078-2022.pdf,Quantum Consultores,22 / 02 / 2022,Lapicero metálico con punta touch con logo a 1 color impreso. Color de tinta: Seca color negro. Quantum,100.0,5.85,585.0,,,,,,,,,,
Proforma 078-2023.pdf,Siemens Healthcare,10 / 02 / 2023,Mochilas en material kodra con logo bordado a 1 color. Siemens Healthc are,15.0,45.8,687.0,,,,,,,,,,
Proforma 078-2023.pdf,Siemens Healthcare,10 / 02 / 2023,"Tomatodo personalizado con logo a 1 color impreso. Material acero  inoxidable, con tapa y asa de plástico color negro y sorbete interior Capacidad: 720 ml. Medidas: Altura: 25.5 cm. Diámetro: 7 cm. Siemens Healthca re",15.0,24.5,367.5,,,,,,,,,,
Proforma 078-2023.pdf,Siemens Healthcare,10 / 02 / 2023,Cuadernos tamaño A5 tapa dura con 100 hojas internas Siemens Healthca re,15.0,28.5,427.5,,,,,,,,,,
Proforma 078-2023.pdf,Siemens Healthcare,10 / 02 / 2023,"Mouse pad con logo a 1 color impreso. Medidas: 21.5 x 25 cm. Descripción: Pad mouse, interior de silicona en el descanso de la muñeca y base antideslizante de silicona negra. Superficie cubierta de nylon. Colores: Azul, rojo y negro. Siemens Healthca re",15.0,14.5,217.5,,,,,,,,,,
Proforma 078-2023.pdf,Siemens Healthcare,10 / 02 / 2023,"Lapicero metálico con logo a 1 color impreso. Medidas: Largo: 13.5 cm. Diámetro: 1.1 cm. (Aprox.) Diámetro tapa: 1.25 cm. Colores: Azul, rojo, negro, gris gun, plateado brillante y plateado mate. Color de tinta: Líquida color negro Siemens Healthca re",15.0,15.5,232.5,,,,,,,,,,
Proforma 078-2023.pdf,Siemens Healthcare,10 / 02 / 2023,Lanyard sublimado a full color 2 cm ancho con portafotocheck transparente. Con broche de acero. Imagen referencial Siemens Healthca re,15.0,5.5,82.5,,,,,,,,,,
Proforma 079-2021.pdf,No detectado,11 / 03 / 2020,Lapicero ecológico verde Tinta azul Con logo a 1 color impreso Tallanes,10000.0,0.38,3800.0,,,,,,,,,,
Proforma 079-2021.pdf,No detectado,11 / 03 / 2020,Lapicero ecológico verde Tinta azul Con logo a 1 color impreso Tallanes,15000.0,0.36,5400.0,,,,,,,,,,
Proforma 079-2021.pdf,No detectado,11 / 03 / 2020,Lapicero ecológico verde Tinta azul Con logo a 1 color impreso Tallanes,20000.0,0.35,7000.0,,,,,,,,,,
Proforma 079-2022.pdf,Siemens,22 / 02 / 2022,Cafetera Oster BVSTDCS12B053 12 tazas Oster,7.0,220.0,1540.0,,,,,,,,,,
Proforma 079-2022.pdf,Siemens,22 / 02 / 2022,Cafetera Oster BVSTDCDR5B-053 4 Tazas - negro Oster,7.0,145.0,1015.0,,,,,,,,,,
Proforma 079-2022.pdf,Siemens,22 / 02 / 2022,Cafetera Imaco ICM608 6 tazas Imaco,7.0,101.0,707.0,,,,,,,,,,
Proforma 079-2022.pdf,Siemens,22 / 02 / 2022,Frigobar Miray RM-94 Frost 90L Miray,5.0,645.0,3225.0,,,,,,,,,,
Proforma 079-2024.pdf,Teleperformance,15 / 02 / 2024,Polos sublimados a full color en la parte frontal Teleperf ormance,4.0,30.0,120.0,,,,,,,,,,
Proforma 079-2024.pdf,Teleperformance,15 / 02 / 2024,Pines de chapa de 3.5 cm diámetro Teleperf ormance,4.0,2.5,10.0,,,,,,,,,,
Proforma 080-2021.pdf,No detectado,11 / 03 / 2020,Pack de caja corporativa que incluye -1 Botella Riccadonna x 200 ml versiones variadas -1 copa acrílica colores variados con logo vinil adhesivo a 1 color -1 impresión tarjeta 20 x 15cm papel hilo grueso -1 bolsa frutos secos x 80 gr -1 chocolate la ibérica milk x 50 gr -1 caja tipo torta cartón corrugado con logo a 1 color impreso -1 bolsa papel liner con logo a 1 color impreso,150.0,50.0,7500.0,,,,,,,,,,
Proforma 080-2022.pdf,Aldeas Infantiles SOS Perú,24 / 02 / 2022,Servicio de transporte origen Aeropuerto Jorge chavez – destino Ricardo Angulo 744,1.0,200.0,200.0,,,,,,,,,,
Proforma 080-2022B.pdf,Aldeas Infantiles SOS Perú,24 / 02 / 2022,Servicio de transporte origen Aeropuerto Jorge chavez – destino Ricardo Angulo 744,1.0,150.0,150.0,,,,,,,,,,
Proforma 080-2024.pdf,Oregon Foods,15 / 02 / 2024,Módulo plegable con arte impreso a full color en vinil laminado mate. Oregon Foods,1.0,317.0,317.0,,,,,,,,,,
Proforma 0802-2025.pdf,Aldeas Infantiles SOS Perú,20 / 05 / 2024,"Reparación alcancias de melamine y acrílico 3mm Cambio de vinil, masillado y cambio de acrilico en partes quebradas. Colocación de chapas y aseguramiento de plataforma de descarga de dinero. Recojo y entrega en sede San Isidro Aldeas infantiles",5.0,700.0,3500.0,,,,,,,,,,
Proforma 081-2021.pdf,No detectado,11 / 03 / 2020,Bolsa de algodón Medidas 42x38x10 cm Con logo a 2 colores impresos Mayekaw a,1000.0,4.9,4900.0,,,,,,,,,,
Proforma 081-2021.pdf,No detectado,11 / 03 / 2020,Libreta ecológica con logo a 1 color Medidas: 13 x 18 cm. Descripción: Libreta anillada de aprox. 60 hojas ecológicas; incluye 1 lapicero con logo a 1 color Mayekaw a,1000.0,5.1,5100.0,,,,,,,,,,
Proforma 081-2021.pdf,No detectado,11 / 03 / 2020,Cuaderno personalizado anillado con logo 100 hojas interiores bond con logo a 1 color Mayekaw a,1000.0,9.8,9800.0,,,,,,,,,,
Proforma 081-2021.pdf,No detectado,11 / 03 / 2020,Calendario couche triangular anillado Medida 18 x 24 Con 7 hojas internas Mayekaw a,1000.0,7.5,7500.0,,,,,,,,,,
Proforma 081-2021.pdf,No detectado,11 / 03 / 2020,Lapicero con logo a 1 color y usb 8gb con logo a 1 color Mayekaw a,1000.0,22.6,22600.0,,,,,,,,,,
Proforma 081-2021.pdf,No detectado,11 / 03 / 2020,Lanyard sublimado a full color con gancho metálico Ancho 2 cm. Mayekaw a,1000.0,2.8,2800.0,,,,,,,,,,
Proforma 081-2022.pdf,Teleperformance,24 / 02 / 2022,"Pizarra de vidrio templado 6mm. Arenado con 4 soportes de acero inoxidable 1"". medidas: 1.20x0.80 Incluye instalación en 1 sede",10.0,570.0,5700.0,,,,,,,,,,
Proforma 081-2022B.pdf,Teleperformance,01 / 03 / 2022,Pizarras de acrílico móviles con parantes de aluminio 2.00 (1.63x1.20),2.0,630.0,1260.0,,,,,,,,,,
Proforma 081-2022B.pdf,Teleperformance,01 / 03 / 2022,Papelografos medida 61cm x 86cm 17 Paquetes x 3 unids,50.0,0.7,35.0,,,,,,,,,,
Proforma 081-2022B.pdf,Teleperformance,01 / 03 / 2022,Plumones para pizarra acrílica Punta 3.5 mm Faber Castell,6.0,6.0,36.0,,,,,,,,,,
Proforma 081-2022B.pdf,Teleperformance,01 / 03 / 2022,Paquetes de notas post adhesivas - 5 colores - Con 500 hojas de 3 x 3 cm. Ove,5.0,11.8,59.0,,,,,,,,,,
Proforma 081-2022B.pdf,Teleperformance,01 / 03 / 2022,x 100 hojas Notas adhesivas - Amarillo pastel. Tamaño 3 x 5 pulgadas. Contiene 100 hojas Post It,1.0,12.0,12.0,,,,,,,,,,
Proforma 081-2022B.pdf,Teleperformance,01 / 03 / 2022,Caja con 50 unids trilux 035 Faber Castell,1.0,31.0,31.0,,,,,,,,,,
Proforma 081-2022B.pdf,Teleperformance,01 / 03 / 2022,Resaltador Faber Textmarker (49) P/Biselada Amarillo Faber Castell,50.0,1.8,90.0,,,,,,,,,,
Proforma 081-2022B.pdf,Teleperformance,01 / 03 / 2022,Mota para pizarra acrílica Faber Castell,2.0,4.7,9.4,,,,,,,,,,
Proforma 081-2022B.pdf,Teleperformance,01 / 03 / 2022,Papel fotocopia 75gr. tamaño A4. 500 hojas Millenium,1.0,15.1,15.1,,,,,,,,,,
Proforma 081-2022B.pdf,Teleperformance,01 / 03 / 2022,Limpia tipo reusable Vinifan,5.0,3.0,15.0,,,,,,,,,,
Proforma 081-2022B.pdf,Teleperformance,01 / 03 / 2022,Paños húmedos desinfectantes x 80 unids Lysol,2.0,42.5,85.0,,,,,,,,,,
Proforma 081-2022B.pdf,Teleperformance,01 / 03 / 2022,Extension 6 tomas universal + tierra 3m Negro Opalux,2.0,47.5,95.0,,,,,,,,,,
Proforma 081-2023.pdf,Amcor,20 / 02 / 2023,"Libreta ecológica con logo a full color impreso en tapa. Logo más frase em impresión UV DTF Medidas: 15 x 10 cm. Descripción: Libreta ecológica que contiene 6 tacos post it de diferentes colores, 50 hojas blancas y un lapicero ecológico. Amcor",1000.0,5.6,0.0,,,,,,,,,,
Proforma 081-2023B.pdf,Amcor,20 / 02 / 2023,"Libreta ecológica con logo a full color impreso en tapa. Logo más frase em impresión UV DTF Medidas: 15 x 10 cm. Descripción: Libreta ecológica que contiene 6 tacos post it de diferentes colores, 50 hojas blancas y un lapicero ecológico. Amcor",500.0,6.0,0.0,,,,,,,,,,
Proforma 081-2024.pdf,Oregon Foods,15 / 02 / 2024,Cinta sublimada a full color cosida con mosquetón giratorio Ancho 2 cm 0.08 gr. Tarjeta pvc zebra blanca para impresión Porta fotocheck plástico traslúcido,100.0,8.4,840.0,,,,,,,,,,
Proforma 081-2024B.pdf,Oregon Foods,15 / 02 / 2024,Cinta sublimada a full color cosida con mosquetón giratorio Ancho 2 cm 0.08 gr. Tarjeta pvc zebra blanca para impresión Porta fotocheck plástico traslúcido,50.0,8.7,435.0,,,,,,,,,,
Proforma 081-2024C.pdf,Oregon Foods,15 / 02 / 2024,Cinta sublimada a full color cosida con mosquetón giratorio Ancho 2 cm 0.08 gr. Porta fotocheck plástico traslúcido,50.0,8.0,400.0,,,,,,,,,,
Proforma 082-2021.pdf,Siemens,12 / 03 / 2021,Mascarillas 3 pliegues Paquetes por 50 unidades,3000.0,0.3,900.0,,,,,,,,,,
Proforma 082-2021.pdf,Siemens,12 / 03 / 2021,Paquetes pañitos húmedos desinfectantes. C/U con 60 paños,50.0,28.75,1437.5,,,,,,,,,,
Proforma 082-2021.pdf,Siemens,12 / 03 / 2021,Galones de alcohol en gel,5.0,53.0,265.0,,,,,,,,,,
Proforma 082-2021.pdf,Siemens,12 / 03 / 2021,Lanyard personalizado a full color ancho 2 cm. Con botella 60 ml. Siemens,60.0,6.5,390.0,,,,,,,,,,
Proforma 082-2021.pdf,Siemens,12 / 03 / 2021,Mug metálico. Interior plástico. Capacidad 450 ml. Medidas 17 cm x 8 cm. Presentación caja cartón. Con logo a 1 color y nombre personalizado Siemens,30.0,10.5,315.0,,,,,,,,,,
Proforma 082-2022.pdf,Teleperformance,24 / 02 / 2022,"Pizarra de vidrio templado 6mm. Arenado con 4 soportes de acero inoxidable 1"". medidas: 1.20x0.80 Incluye instalación en 1 sede",10.0,570.0,5700.0,,,,,,,,,,
Proforma 082-2023.pdf,Sky High,21 / 02 / 2023,Bolsas de papel Kraft con logo a 1 color a 1 cara. Medida 40 x 30 x 23,200.0,0.0,0.0,,,,,,,,,,
Proforma 082-2024.pdf,Teleperformance,15 / 02 / 2024,Tazas de 11 oz sublimadas a full color Presentación en caja de cartón unitaria Con asa de color celeste Tp,300.0,10.2,3060.0,,,,,,,,,,
Proforma 0821-2025.pdf,Blue Marlin Beach Club S.A,30 / 05 / 2025,Mantenimiento base cartel el pueblo. Cambio de vinil colocación de soportes de metal Decame ron,1.0,550.0,550.0,,,,,,,,,,
Proforma 0822-2025.pdf,Decameron,30 / 05 / 2025,Servicio a todo costo de mantenimiento de mobiliario incluye -Resanado y pintado de armario de metal medida 1.80 x 0.90 3 cuerpos Cambio de chapas -Pintado y colocación de topes para sillas de metal 40 unidades,1.0,3200.0,3200.0,,,,,,,,,,
Proforma 0825-2025B.pdf,Decameron,13 / 06 / 2025,Servicio a todo costo de mantenimiento de mobiliario incluye -Resanado y pintado de armario de metal medida 1.80 x 0.90 3 cuerpos Cambio de chapas,1.0,1800.0,1800.0,,,,,,,,,,
Proforma 0825-2025B.pdf,Decameron,13 / 06 / 2025,Servicio de pintado de y colocación de topes de sillas de metal X 40 unidades,1.0,1400.0,1400.0,,,,,,,,,,
Proforma 083-2021.pdf,No detectado,12 / 03 / 2020,Pelotas anti estrés con logo a 1 color impreso Fenix,150.0,2.2,330.0,,,,,,,,,,
Proforma 083-2021.pdf,No detectado,12 / 03 / 2020,"Pad mouse, interior de silicona en el descanso de la muñeca y base antideslizante de silicona negra. Superficie cubierta de nylon. Medidas: 21.5 x 25 cm. Con logo a 1 color impreso Fenix",150.0,11.2,1680.0,,,,,,,,,,
Proforma 083-2021.pdf,No detectado,12 / 03 / 2020,Casco anti estrés con logo a 1 color impreso Medidas: 5.2 x 8.2 cm. Fenix,50.0,3.6,180.0,,,,,,,,,,
Proforma 083-2021.pdf,No detectado,12 / 03 / 2020,"Parlante bluetooth color blanco con logo a 1 color , medida del parlante: 8 cm. incluye cable usb y manual en inglés. presenta un chupón para adherirse a superficies. es impermeable al agua. otras especificaciones: rango de alcance 10 metros, tiempo de carga 3 horas, tiempo funcionamiento  4 horas. Fenix",50.0,33.5,1675.0,,,,,,,,,,
Proforma 083-2021.pdf,No detectado,12 / 03 / 2020,"Termo metálico con logo a 1 color impreso Medidas: Alto: 23 cm. Diámetro: 7 cm. Descripción: Termo metálico de 1/2 litro de capacidad, con funda negra para llevar. Fenix",50.0,18.1,905.0,,,,,,,,,,
Proforma 083-2022.pdf,Teleperformance,24 / 02 / 2022,Señaléticas de lavado de manos Vinil pegado sobre celtex 3mm Medida 30 x 20 cm aproximadamente Incluye instalación SEÑALÉTICA CANTIDAD Lavado de manos 60 Desinfección de manos 160 Teleperfo rmance,220.0,6.8,1496.0,,,,,,,,,,
Proforma 083-2022B.pdf,Teleperformance,08 / 03 / 2022,Señaléticas de lavado de manos Vinil pegado sobre celtex 3mm Medida 30 x 20 cm aproximadamente Incluye instalación SEÑALÉTICA CANTIDAD Lavado de manos 60 Desinfección de manos 160 Teleperfo rmance,220.0,6.5,1430.0,,,,,,,,,,
Proforma 083-2023.pdf,Teleperformance,21 /02 / 2023,Rollo de etiquetas térmicas 5 x 5 cm. Paquete por 550 unids Unidades totales 1650,3.0,42.0,126.0,,,,,,,,,,
Proforma 083-2024.pdf,Teleperformance,15 / 02 / 2024,Impresiones en tamaño Carta tira y retira Enmicado al calor Tp,120.0,5.8,696.0,,,,,,,,,,
Proforma 0836-2025.pdf,Oregon Foods,06 / 06 / 2025,Brandeo congeladora Oregon ubicación Plaza vea la alameda sur Ancho cartel superior 66 cm ancho x 19.50 alto. Paredes laterales 67 cm ancho x 191.50 cm alto Incluye marco de la puerta Oregon Foods,1.0,650.0,650.0,,,,,,,,,,
Proforma 0836-2025B.pdf,Oregon Foods,06 / 06 / 2025,Brandeo congeladora Oregon ubicación Plaza vea la alameda sur Ancho cartel superior 66 cm ancho x 19.50 alto. Paredes laterales 67 cm ancho x 191.50 cm alto Incluye marco de la puerta Oregon Foods,1.0,550.0,550.0,,,,,,,,,,
Proforma 084-2021.pdf,Concar,12 / 03 / 2021,Trofeo Vidrio pavonado Medidas 23 cm x 11 cm aprox ( a proporción) Presentación en caja guinda,1.0,120.0,120.0,,,,,,,,,,
Proforma 084-2022.pdf,Teleperformance,25 / 02 / 2022,Cafetera Oster 12 tazas Potencia 1000W Material vidrio refractario Con filtro lavable Teleperfo rmance,2.0,260.0,520.0,,,,,,,,,,
Proforma 084-2023.pdf,Teleperformance,22 / 02 / 2023,Tomatodo plástico con logo a full color impreso de hasta 5 x 2 cm. Teleperfo rmance,1500.0,10.45,15675.0,,,,,,,,,,
Proforma 084-2023.pdf,Teleperformance,22 / 02 / 2023,Bolsa notex con logo a 1 color Medida 30 x 24 x 15 cm Teleperfo rmance,1500.0,3.9,5850.0,,,,,,,,,,
Proforma 084-2023.pdf,Teleperformance,22 / 02 / 2023,Pop socket con logo a full color en vinil impreso. Presentación en bolsa plástica reutilizable con soporte para pared. Adhesivo 3M. Teleperfor mance,1500.0,2.8,4200.0,,,,,,,,,,
Proforma 084-2023.pdf,Teleperformance,22 / 02 / 2023,Llavero con cinta lanyard personalizado Ancho 2 cm. Teleperfor mance,1500.0,2.3,3450.0,,,,,,,,,,
Proforma 084-2023.pdf,Teleperformance,22 / 02 / 2023,Mochila deportiva con logo a 1 color impreso Teleperfor mance,1500.0,4.4,6600.0,,,,,,,,,,
Proforma 084-2023.pdf,Teleperformance,22 / 02 / 2023,Pines chapa 56 mm diámetro con logo a full color impreso Teleperfor mance,1500.0,0.7,1050.0,,,,,,,,,,
Proforma 084-2024.pdf,Teleperformance,15 / 02 / 2024,"TELEVISOR SAMSUNG SMART TV 65"" UHD 4K UN65AU7090GXPE Samsung",1.0,1990.0,1990.0,,,,,,,,,,
Proforma 085-2021.pdf,Blue Marlin Beach Club,15 / 03 / 2021,Mascarillas reutilizables modelo 3 pliegues Material externo notex Material interno algodón Con logo estampado a 1 color Decamer on,10541.0,2.9,30568.9,,,,,,,,,,
Proforma 085-2022.pdf,Teleperformance,25 / 02 / 2022,Señaléticas de lavado de manos Vinil pegado sobre celtex 3mm Medida 30 x 20 cm aproximadamente Incluye instalación 40 unids Teleperfo rmance,56.0,7.9,442.4,,,,,,,,,,
Proforma 085-2024.pdf,Oregon Foods,15 / 02 / 2024,Bolsas en papel couche de 250 grs Con laminado mate Tamaño 30 x 25 x 10 ( standard) Impresión a full color delantera Oregon,250.0,5.8,1450.0,,,,,,,,,,
Proforma 085-2024.pdf,Oregon Foods,15 / 02 / 2024,Lapicero metal con tinta liquida Logo a 1 color impreso Oregon,500.0,10.9,5450.0,,,,,,,,,,
Proforma 085-2024.pdf,Oregon Foods,15 / 02 / 2024,Pines 5.3 cm diámetro. Con impresión a full color Oregon,500.0,0.9,450.0,,,,,,,,,,
